N°;Id annuaire;Nom;TAB;Adresse;CP;Ville;Tel;Fax;Email;Site;Description
1100070000;8064;Plomberie-electricite.com;TAB;9, r. Raymond Poincaré;94000;Créteil;01 41 78 67 12;;;;
1100080000;Électricité générale;;;;;;;;;;
1100080000;8065;2 Protection Incendie;TAB;42, av. Chemin de Mesly;94000;Créteil;01 43 99 43 68;;;;
1100080000;8066;A2R;TAB;1, r. Séjourné;94000;Créteil;01 48 90 19 15;;;;
1100080000;8067;ADE;TAB;2, r. Charcot;94000;Créteil;06 69 57 33 45;;;;
1100080000;8068;AJ MULTISERVICES;TAB;34, mail Mitterrand;94000;Créteil;06 09 24 08 11;;;;
1100080000;8069;Ameleci;TAB;5, bd. Montaigut;94000;Créteil;01 49 81 08 74;;;;
1100080000;8070;Antunes François;TAB;1, r. Pâquerettes;94000;Créteil;06 33 26 34 38;;;;
1100080000;8071;Au Courant Services;TAB;4, r. Schuman;94000;Créteil;06 84 42 64 22;;;;
1100080000;8072;Aux Ateliers des Compagnons;TAB;11 bis, r. Charrier;94000;Créteil;01 43 99 51 76;;;;
1100080000;8073;Ba.Tec 94;TAB;6, voie Jacquart;94000;Créteil;01 48 98 37 48;;;;
1100080000;8074;Crosnier Jack;TAB;16, av. République;94000;Créteil;01 48 99 36 57;;;;
1100080000;8075;Delec;TAB;1, pl. Clos Vergers;94000;Créteil;06 25 22 59 66;;;;
1100080000;8076;Drira Mahmoud;TAB;1, pl. de la levriere;94000;Créteil;01 42 07 23 95;;;;
1100080000;8077;Egdi pere & fils;TAB;1, r. Charpy;94000;Créteil;06 16 43 70 95;;;;
1100080000;2937;Elec FT;TAB;36, rue de Verdun;94500;Champigny-sur-Marne;06 73 17 75 48;;elec.ft.94@gmail.com;;Intervention dans tout le Val-de-Marne et la Région Parisienne - Tous travaux d'électricité - Installation - dépannage - mises aux normes - Appel dépannage : 06 73 17 75 48 - 09 83 36 12 25
1100080000;8078;Electricite Depannage 94;TAB;45, av. François Mitterrand;94000;Créteil;06 09 81 42 12;;;;
1100080000;8079;Etude Ouvrage Materiel;TAB;7, r. Sir Frédéric Soddy;94000;Créteil;01 43 39 99 88;;;;
1100080000;8080;Faucher Laurent;TAB;13, r. Galets;94000;Créteil;01 42 07 49 24;;;;
1100080000;8081;Gallet Delage;TAB;87, av. Mar Foch;94000;Créteil;01 45 17 67 00;;;;
1100080000;8082;Garnier Père et Fils;TAB;70, r. Juliette Savar;94000;Créteil;01 42 44 20 00;;;;
1100080000;8083;Goube;TAB;44, av. Pierre Brossolette;94000;Créteil;01 42 07 04 70;;;;
1100080000;8084;Lagardon;TAB;1, voie Felix Eboué;94000;Créteil;06 09 59 30 87;;;;
1100080000;8085;Maison Peinte;TAB;2, pl. Jean Giraudoux;94000;Créteil;01 48 99 64 58;;;;
1100080000;8086;Massé Philippe;TAB;7, bd. Pablo Picasso;94000;Créteil;01 42 07 01 87;;;;
1100080000;8087;Nour Electricite Sne Djamel;TAB;8, r. Jean Paul Sartre;94000;Créteil;06 63 01 39 49;;;;
1100080000;8088;Odysys;TAB;3, r. Eugène Dupuis;94000;Créteil;01 45 13 15 20;;;;
1100080000;8089;Plomberie-electricite.com;TAB;9, r. Raymond Poincaré;94000;Créteil;01 41 78 67 12;;;;
1100080000;8090;Pro Energie Plus;TAB;8, r. d'Estienne d'Orves;94000;Créteil;01 42 07 98 81;;;;
1100080000;8091;RM Artisan;TAB;62, av. du Gén. Pierre Billotte;94000;Créteil;01 74 04 20 58;;;;
1100080000;8092;S.C.E;TAB;12, r. Soddy;94000;Créteil;01 49 56 97 07;;;;
1100080000;8093;Sakher Pascal;TAB;13, r. Canal;94000;Créteil;06 31 19 33 63;;;;
1100080000;8094;Serg Elec;TAB;1, r. Floris Osmond;94000;Créteil;01 43 99 57 22;;;;
1100080000;8095;SLOVEG;TAB;36, r. Eugène Dupuis;94000;Créteil;01 56 29 51 50;;;;
1100080000;8096;Solaar Industry;TAB;31, r. des Refugniks;94000;Créteil;01 42 07 04 59;;;;
1100080000;8097;Technix;TAB;6, r. Eugène Dupuis;94000;Créteil;01 49 56 95 40;;;;
1100080000;8098;Tekcare;TAB;145, av. Mar. Foch;94000;Créteil;01 46 82 17 73;;;;
1100080000;8099;Thomas Serge;TAB;3, r. Clos St Denis;94000;Créteil;01 43 77 04 61;;;;
1100090000;Location de Bennes;;;;;;;;;;
1100090000;8100;Méthodes et Travaux Bâti;TAB;rte de la Pompadour;94000;Créteil;01 43 99 53 75;;;;
1100100000;Maçonnerie;;;;;;;;;;
1100100000;8101;Altempo;TAB;chem. des Bassins;94000;Créteil;01 43 39 64 87;;;;
1100100000;8102;Art Da Cunha;TAB;4, r. Gourcuff;94000;Créteil;07 60 63 21 21;;;;
1100100000;8103;Aux Ateliers des Compagnons;TAB;11 bis, r. Charrier;94000;Créteil;01 43 99 51 76;;;;
1100100000;8104;Bati-Renov Ourem;TAB;2, r. Courcy;94000;Créteil;06 22 92 65 86;;;;
1100100000;8105;Entreprise Habib;TAB;6, all. Bourgeons;94000;Créteil;06 63 56 42 81;;;;
1100100000;8106;Ets PVF;TAB;6, r. Pierre Lescot;94000;Créteil;01 43 39 22 45;;;;
1100100000;8107;Maison Peinte;TAB;2, pl. Jean Giraudoux;94000;Créteil;01 48 99 64 58;;;;
1100100000;8108;Méthodes et Travaux Bâtiment;TAB;av. Magellan;94000;Créteil;01 43 39 50 73;;;;
1100100000;8109;Philippe Chadenier;TAB;57, r. de Mesly - Bâtiment C;94000;Créteil;01 43 77 14 58;;;;
1100100000;8110;Sopremen;TAB;r. C. N. Ledoux;94000;Créteil;01 43 99 25 41;;;;
1100100000;8111;Sotrabatim;TAB;8, r. Estiennes d'Orves;94000;Créteil;01 45 17 98 50;;;;
1100110000;Menuiserie, Ébénisterie;;;;;;;;;;
1100110000;8112;Alef Bat;TAB;30 bis, r. Jean Jaguin;94000;Créteil;01 45 17 23 26;;;;
1100110000;8113;B.V.M.;TAB;13, r. Viet;94000;Créteil;01 48 98 53 48;;;;
1100110000;8114;MASPB (Menuiserie Alu Serrurerie Pvc Bois );TAB;1, sq. Etex;94000;Créteil;06 19 95 02 72;;;;
1100110000;8115;Modec Mobilier Decoration;TAB;6, r. des Refugniks;94000;Créteil;01 43 99 53 84;;;;
1100110000;8116;S.M.A.D. Agencement;TAB;20, r. Eugène Freyssinet - Lot 2;94000;Créteil;01 43 77 23 02;;;;
1100120000;Paysagistes;;;;;;;;;;
1100120000;8117;ESAT P.E;TAB;26, r. Gén. Sarrail;94000;Créteil;01 45 17 05 75;;;;
1100120000;8118;Jardin Création;TAB;17, r. Parc;94000;Créteil;01 42 07 02 87;;;;
1100120000;8119;L'Ilot Vert;TAB;8, r. D'Estienne d'Orves;94000;Créteil;01 42 07 46 47;;;;
1100120000;8120;Les Jardins d'Eco;TAB;23, r. Emmanuel Chabrier;94000;Créteil;01 43 39 25 41;;;;
1100120000;8121;Ligne D.A.U;TAB;128, av. Laferrière;94000;Créteil;01 56 72 13 81;;;;
1100120000;8122;Mairie;TAB;6, r. Pasteur Vallery Radot;94000;Créteil;01 42 07 15 65;;;;
1100130000;Peinture, rénovation;;;;;;;;;;
1100130000;8123;ALEF BAT;TAB;30 bis, r. Jean Jaguin;94000;Créteil;01 45 17 23 26;;;;
1100130000;8124;Arias palacios Carlos;TAB;25, av. Georges Duhamel;94000;Créteil;06 70 35 03 02;;;;
1100130000;8125;Arslanian Sarkis;TAB;5, r. Corbières;94000;Créteil;01 49 80 34 77;;;;
1100130000;8126;Aux Ateliers des Compagnons;TAB;11 bis, r. Charrier;94000;Créteil;01 43 99 51 76;;;;
1100130000;8127;Combet Décoration;TAB;67, av. Verdun;94000;Créteil;01 48 99 39 21;;;;
1100130000;8128;Commandecor;TAB;5 pl. Bolets;94000;Créteil;01 49 80 31 10;;;;
1100130000;8129;Coutinho José;TAB;150, r. Gén. Leclerc;94000;Créteil;01 48 99 60 94;;;;
1100130000;8130;Deco Plus;TAB;3, r. Roussel;94000;Créteil;01 43 39 37 23;;;;
1100130000;8131;Dpi;TAB;9, r. Plumerette;94000;Créteil;06 50 30 77 25;;;;
1100130000;8132;El Akouk;TAB;3, r. Louis Marcoussis;94000;Créteil;06 68 11 64 87;;;;
1100130000;14472;Entreprise Albert;TAB;2, allée des Marronniers;94000;Créteil;01 48 98 30 90;;;;Tous travaux de Transformation et de Rénovation : - Maçonnerie - Plâtrerie - Plomberie - Peinture, Revêtements sols et murs - ... Joignable également au 06 22 65 18 82
1100130000;8133;Gallerand Didier;TAB;2, sq. Jean Esquirol;94000;Créteil;01 72 94 57 61;;;;
1100130000;8134;Gonzalez;TAB;113, r. Cheret;94000;Créteil;01 48 99 25 48;;;;
1100130000;8135;Khemis Kamal;TAB;3, r. Charcot;94000;Créteil;09 54 86 05 26;;;;
1100130000;8136;Magnena Marc;TAB;9, r. Antoine Lavoisier;94000;Créteil;09 63 26 93 78;;;;
1100130000;8137;Maison Peinte;TAB;2, pl. Jean Giraudoux;94000;Créteil;01 48 99 64 58;;;;
1100130000;8138;Martins Joao;TAB;3, pl. Boutons d'Argent;94000;Créteil;06 50 27 59 91;;;;
1100130000;8139;Matthia Apote;TAB;3, r. Jean Mermoz;94000;Créteil;01 43 77 33 30;;;;
1100130000;8140;Najar Adel;TAB;2, r. Clos St Denis;94000;Créteil;01 79 56 44 18;;;;
1100130000;14670;Océanotis - Entreprise de Bâtiment;TAB;42, av. des Fusilés de Chateaubriant;94100;Saint-Maur;06 46 16 04 53;;oceanotis@gmail.com;www.oceanotis.com;Entreprise générale du bâtiment. Travaux tout corps d\'état. CLOISONS MAÇONNERIE RAVALEMENT AGENCEMENT PEINTURES
1100130000;8141;P.R.E.D (Peinture Ravalement Enduit Décoration);TAB;3, all. Rochers;94000;Créteil;01 45 97 86 14;;;;
1100130000;8142;Renov Decoration Peinture (RDP);TAB;47, bd. Montaigut;94000;Créteil;06 25 64 03 52;;;;
1100130000;8143;S.R.T.B (Société Rénovation Travaux du Bâtiment);TAB;147, r. Gén. Leclerc;94000;Créteil;01 48 99 59 15;;;;
1100130000;8144;Tech' Rénovation;TAB;120, av. Mar de Lattre de Tassigny;94000;Créteil;01 77 01 48 12;;;;
1100130000;8145;Vingadassalon Ange;TAB;7, r. Calmette;94000;Créteil;09 50 10 79 97;;;;
1100140000;Piscines;;;;;;;;;;
1100150000;Placards sur Mesure;;;;;;;;;;
1100150000;8146;Alef BAT;TAB;30 bis, r. Jean Jaguin;94000;Créteil;01 45 17 23 26;;;;
1100160000;Plâtrerie;;;;;;;;;;
1100160000;8147;M Guy Bouteculet;TAB;6, r. Leopold Survage;94000;Créteil;01 77 99 53 68;;;;
1100170000;Plomberie, salle de bains, sanitaires;;;;;;;;;;
1100170000;8148;Abad;TAB;70, av. Gén. de Gaulle;94000;Créteil;01 42 07 97 58;;;;
1100170000;8150;Anja Works;TAB;14, r. des Moellons;94000;Créteil;01 48 98 15 87;;;;
1100170000;8151;Art Et Climat;TAB;28, av. Nouveau Monde;94000;Créteil;01 43 99 01 68;;;;
1100170000;8152;Aux Ateliers des Compagnons;TAB;11 bis, r. Charrier;94000;Créteil;01 43 99 51 76;;;;
1100170000;8153;Ayad Malek;TAB;4, r. Vincent d'Indy;94000;Créteil;01 43 77 37 55;;;;
1100170000;8154;Chaud Froid Air;TAB;125, r. du Gén. Leclerc;94000;Créteil;01 48 98 43 04;;;;
1100170000;8155;Eco Services;TAB;1, r. Canal;94000;Créteil;01 43 39 00 00;;;;
1100170000;14480;Entreprise Sportiche;TAB;21-23, r. François Villon;93190;Livry-Gargan;01 48 98 14 62;;pat7455@hotmail.fr;;Devis Gratuit - Dépannage et Installation - Dégorgement - Robinetterie - Sanitaires - Chauffe eau électrique - WC électriques
1100170000;8156;Estival & Petit;TAB;5, sq. Benjamin Moloïse;94000;Créteil;01 43 99 95 96;;;;
1100170000;8157;Ets Emmanuel;TAB;9, r. Maurice Demenitroux;94000;Créteil;01 42 07 88 96;;;;
1100170000;8158;Garnier Père et Fils;TAB;70, r. Juliette Savar;94000;Créteil;01 42 44 20 00;;;;
1100170000;8159;Gradi;TAB;2, pl. Bolets;94000;Créteil;01 42 07 37 50;;;;
1100170000;8160;Hugo;TAB;9, sq. Jean Esquirol;94000;Créteil;06 60 54 52 46;;;;
1100170000;8161;J et B Royer;TAB;21, r. Château;94000;Créteil;01 42 07 55 96;;;;
1100170000;8162;Maison Peinte;TAB;2, pl. Jean Giraudoux;94000;Créteil;01 48 99 64 58;;;;
1100170000;8034;ND Entreprise du Bâtiment;TAB;1 ter, r. de Joly;94000;Créteil;01 42 07 05 05;01 42 07 54 84;nd.batiment@club-internet.fr;www.ndbatiment.fr;Installation chauffage et chaudière, cuisine, climatisation et salles de bains. Devis et conseils gratuits. Dépannage urgent plomberie et chauffage. Devis gratuits. Intervention rapide sur Créteil, Saint-Maurice, Saint-Maur, Champigny, Alfortville, Maisons-Alfort, Limeil-Brévannes, Chennevières, Joinville-le-Pont et Charenton-le-Pont.
1100170000;8164;Plomberie-electricite.com;TAB;9, r. Raymond Poincaré;94000;Créteil;01 41 78 67 12;;;;
1100170000;8165;Pro Energie Plus;TAB;8, r. d'Estienne d'Orves;94000;Créteil;01 42 07 98 81;;;;
1100170000;8166;RM Artisan;TAB;62, av. du Gén. Pierre Billotte;94000;Créteil;01 74 04 20 58;;;;
1100170000;8167;S.E.R. (Service Entretien Robinetterie);TAB;7, imp. Antoine Louis Barye;94000;Créteil;01 49 80 49 49;;;;
1100170000;8168;SOS Plombier;TAB;12, r. Albert Doyen;94000;Créteil;0 800 71 33 21;;;;
1100170000;8169;Terver Tony;TAB;4, r. Aristide Maillol;94000;Créteil;01 43 77 53 10;;;;
1100170000;8170;Thermalys;TAB;118, av. Laferrière;94000;Créteil;06 30 10 48 91;;;;
1100180000;Ramonage;;;;;;;;;;
1100180000;8171;Besostri Alain Paul;TAB;152, r. Gén. Leclerc;94000;Créteil;06 77 47 44 79;;;;
1100180000;8172;Etablissements Lucas;TAB;70, av. Gén. de Gaulle;94000;Créteil;06 25 94 25 34;;;;
1100180000;8173;Ramonage France;TAB;6, r. Pierre Lescot;94000;Créteil;01 42 83 27 51;;;;
1100180000;8174;SOS Ramonage;TAB;2, r. Charles Péguy;94000;Créteil;01 49 81 08 24;;;;
1100190000;Ravalement;;;;;;;;;;
1100190000;8175;Maison Peinte;TAB;2, pl. Jean Giraudoux;94000;Créteil;;01 48 99 11 27;;;
1100190000;8176;P.R.E.D (Peinture Ravalement Enduit Décoration);TAB;3, all. Rochers;94000;Créteil;01 45 97 86 14;;;;
1100190000;8177;Sotrabatim;TAB;8, r. Estiennes d'Orves;94000;Créteil;01 45 17 98 50;;;;
1100200000;Serrurerie - Portes et Portails;;;;;;;;;;
1100200000;8178;Abad;TAB;70, av. Gén. de Gaulle;94000;Créteil;01 42 07 97 58;;;;
1100200000;8179;ACB Sécurité;TAB;4, r. Paris;94000;Créteil;01 45 17 27 00;;;;
1100200000;8180;ACMS Style;TAB;7, bd. John Kennedy;94000;Créteil;01 43 39 59 22;;;;
1100200000;8181;Art du Bâtiment;TAB;9, av. du Gén. Pierre Billotte;94000;Créteil;01 48 86 23 23;01 48 86 17 87;;;Depuis plus de 15 ans à votre service : Serrurerie : - Portes blindées - Ouverture de porte dans l'heure - Changement de serrures et de canons toutes marques Vitrerie : - Fenêtres - Baies Vitrées - Doubles vitrages - Changement tous types de vitrages - Vitrines - Portes Vitrées Intervention rapide sur Créteil et St-Maur
1100200000;8183;Arts;TAB;41 bis, r. Bonne;94000;Créteil;01 48 98 59 40;;;;
1100200000;8184;Assistance Fichet;TAB;8, r. Etienne D'orves;94000;Créteil;01 45 63 75 11;;;;
1100200000;8185;Aux Ateliers des Compagnons;TAB;11 bis, r. Charrier;94000;Créteil;01 43 99 51 76;;;;
1100200000;8203;AVS;TAB;8, r. Estienne d'Orves;94000;Créteil;01 48 99 62 00;01 48 99 07 70;a-v-s@club-internet.fr;www.avs-vitrerie.com;Vitrerie, Miroiterie, Fenêtres, Baies vitrées, Portes Sécurit, Vitrines. Ouverture de porte, Changement toutes serrures et canons, Blindage... Présent sur Créteil et dans tout le Val-de-Marne / 94. Conseil, étude et devis gratuits. Intervention urgente dans la journée* Agréé Inter Mutuelle Assistance - MAIF - MAAF - MACIF - MAPA - MATMUT - *Remplacement de doubles vitrages sous 24h.
1100200000;8186;Axe Services;TAB;10, all. Bourvil;94000;Créteil;01 48 99 31 53;;;;
1100200000;8187;Dos Santos Antonio;TAB;18, r. Georges Ohm;94000;Créteil;01 43 39 11 18;;;;
1100200000;8188;Eco Services;TAB;1, r. Canal;94000;Créteil;01 43 39 00 00;;;;
1100200000;8189;Estival & Petit;TAB;5, sq. Benjamin Moloïse;94000;Créteil;06 08 64 69 58;;;;
1100200000;8190;Fernandes Augusto;TAB;11, r. St Christophe;94000;Créteil;01 42 07 71 44;;;;
1100200000;8191;Fernandes Jose;TAB;26, r. des Ecoles;94000;Créteil;09 64 05 35 50;;;;
1100200000;8192;Garnier Père et Fils;TAB;70, r. Juliette Savar;94000;Créteil;01 42 44 20 00;;;;
1100200000;8193;Générale de Serrurerie;TAB;35, r. Louise;94000;Créteil;01 42 07 11 80;;;;
1100200000;2714;Interactive Système;TAB;131, av. du Général de Gaulle;94500;Champigny-sur-Marne;01 45 16 26 10;01 47 06 89 27;contact@interactivesysteme.fr;www.interactivesysteme.fr;Installation, Dépannage, Maintenance toutes marques : - Interphonie - Contrôle d'accès - Portes et Portails(Automatisme) - Electricité courants forts et faibles - Vidéo-surveillance - Sécurité Incendie
1100200000;8194;K par K;TAB;94, r. Gén. Leclerc;94000;Créteil;0 811 33 30 07;;;;
1100200000;8196;RM Artisan;TAB;62, av. du Gén. Pierre Billotte;94000;Créteil;01 74 04 20 58;;;;
1100200000;8197;S.D.C;TAB;1, r. Antoine Lavoisier;94000;Créteil;01 48 98 33 43;;;;
1100200000;7671;Serrurerie 94;TAB;120 av.Paul Vaillant Couturier;94400;Vitry sur Seine;01 48 98 50 00;01 48 98 50 09;serrurerie-94@orange.fr;;Vente, installation et maintenance de toutes vos fermetures ! Dépannage URGENT Serrurerie - Fenêtres - Volets - Persiennes - Grilles - Portes blindées - Portails - Portes de garage
1100200000;8198;Sp Oved;TAB;20, all. Parmentier;94000;Créteil;01 48 99 21 00;;;;
1100210000;Terrassement;;;;;;;;;;
1100210000;8199;Toledo;TAB;38 bis, av. Jean Baptiste Champeval;94000;Créteil;09 62 14 95 53;;;;
1100220000;Terrasses (Aménagement de);;;;;;;;;;
1100220000;8200;Jardin Création;TAB;17, r. Parc;94000;Créteil;01 42 07 02 87;;;;
1110090005;Vente de Sanitaires et Carrelage (Fourniture pour le Bâtiment);;;;;;;;;;
1100230000;Vérandas;;;;;;;;;;
1100230000;8203;AVS;TAB;8, r. Estienne d'Orves;94000;Créteil;01 48 99 62 00;01 48 99 07 70;a-v-s@club-internet.fr;www.avs-vitrerie.com;Vitrerie, Miroiterie, Fenêtres, Baies vitrées, Portes Sécurit, Vitrines. Ouverture de porte, Changement toutes serrures et canons, Blindage... Présent sur Créteil et dans tout le Val-de-Marne / 94. Conseil, étude et devis gratuits. Intervention urgente dans la journée* Agréé Inter Mutuelle Assistance - MAIF - MAAF - MACIF - MAPA - MATMUT - *Remplacement de doubles vitrages sous 24h.
1100240000;Vitrerie, Miroiterie Installation;;;;;;;;;;
1100240000;8181;Art du Bâtiment;TAB;9, av. du Gén. Pierre Billotte;94000;Créteil;01 48 86 23 23;01 48 86 17 87;;;Depuis plus de 15 ans à votre service : Serrurerie : - Portes blindées - Ouverture de porte dans l'heure - Changement de serrures et de canons toutes marques Vitrerie : - Fenêtres - Baies Vitrées - Doubles vitrages - Changement tous types de vitrages - Vitrines - Portes Vitrées Intervention rapide sur Créteil et St-Maur
1100240000;8202;Aux Ateliers des Compagnons;TAB;11 bis, r. Charrier;94000;Créteil;01 43 99 51 76;;;;
1100240000;8203;AVS;TAB;8, r. Estienne d'Orves;94000;Créteil;01 48 99 62 00;01 48 99 07 70;a-v-s@club-internet.fr;www.avs-vitrerie.com;Vitrerie, Miroiterie, Fenêtres, Baies vitrées, Portes Sécurit, Vitrines. Ouverture de porte, Changement toutes serrures et canons, Blindage... Présent sur Créteil et dans tout le Val-de-Marne / 94. Conseil, étude et devis gratuits. Intervention urgente dans la journée* Agréé Inter Mutuelle Assistance - MAIF - MAAF - MACIF - MAPA - MATMUT - *Remplacement de doubles vitrages sous 24h.
1100240000;8204;Garnier Père et Fils;TAB;70, r. Juliette Savar;94000;Créteil;01 42 44 20 00;;;;
1100240000;8205;Georges Renovation;TAB;9, r. Raymond Poincaré;94000;Créteil;09 81 90 46 30;;;;
1100240000;8206;Le Bagousse Jean-Claude;TAB;2, r. St Simon;94000;Créteil;01 42 07 65 97;;;;
1100240000;8207;Pro Energie Plus;TAB;8, r. d'Estienne D'Orves;94000;Créteil;01 42 07 98 81;;;;
1100240000;8208;RM Artisan;TAB;62, av. du Gén. Pierre Billotte;94000;Créteil;01 74 04 20 58;;;;
1100240000;7671;Serrurerie 94;TAB;120 av.Paul Vaillant Couturier;94400;Vitry sur Seine;01 48 98 50 00;01 48 98 50 09;serrurerie-94@orange.fr;;Vente, installation et maintenance de toutes vos fermetures ! Dépannage URGENT Serrurerie - Fenêtres - Volets - Persiennes - Grilles - Portes blindées - Portails - Portes de garage
1100240000;8209;Tech Renovation;TAB;120, av. du Mar. Lyautey;94000;Créteil;06 47 41 50 05;;;;
1100250000;Volets, fenêtres;;;;;;;;;;
1100250000;8210;ACB Sécurité;TAB;4, r. Paris;94000;Créteil;01 45 17 27 00;;;;
1100250000;8211;Amélioration Automatisme Agencement (A.A.A);TAB;2, cr. Badiane;94000;Créteil;06 09 67 09 90;;;;
1100250000;8203;AVS;TAB;8, r. Estienne d'Orves;94000;Créteil;01 48 99 62 00;01 48 99 07 70;a-v-s@club-internet.fr;www.avs-vitrerie.com;Vitrerie, Miroiterie, Fenêtres, Baies vitrées, Portes Sécurit, Vitrines. Ouverture de porte, Changement toutes serrures et canons, Blindage... Présent sur Créteil et dans tout le Val-de-Marne / 94. Conseil, étude et devis gratuits. Intervention urgente dans la journée* Agréé Inter Mutuelle Assistance - MAIF - MAAF - MACIF - MAPA - MATMUT - *Remplacement de doubles vitrages sous 24h.
1100250000;8212;K par K;TAB;94, r. Gén. Leclerc;94000;Créteil;0 811 33 30 07;;;;
1100250000;8213;PB Ferm;TAB;70, av. Gén. de Gaulle;94000;Créteil;01 48 98 01 47;;;;
1100250000;7671;Serrurerie 94;TAB;120 av.Paul Vaillant Couturier;94400;Vitry sur Seine;01 48 98 50 00;01 48 98 50 09;serrurerie-94@orange.fr;;Vente, installation et maintenance de toutes vos fermetures ! Dépannage URGENT Serrurerie - Fenêtres - Volets - Persiennes - Grilles - Portes blindées - Portails - Portes de garage
30000000;Utiles et Pratique;;;;;;;;;;
30010000;Adresses Utiles Départementales;;;;;;;;;;
30010000;6070;C.A.F du Val de Marne;TAB;2, voie Félix Eboué;94000;Créteil;0 810 25 94 10;;;;
